review_id,employee_id,year,performance_rating,manager_rating,promotion_recommended
2897,2300,2018,2,1,1
2898,1200,2022,3,9,1
2899,4440,2022,3,5,0
2900,999,2020,1,4,0
2901,1435,2020,8,7,1
2902,13,2020,8,8,0
2903,2050,2022,3,8,1
2904,1404,2024,7,6,1
2905,1373,2019,8,8,0
2906,3474,2018,5,1,0
2907,4540,2023,3,4,0
2908,910,2019,5,8,1
2909,2394,2021,1,7,1
2910,1286,2019,5,3,0
2911,400,2021,7,3,1
2912,4271,2021,1,2,0
2913,3463,2018,8,9,1
2914,2811,2018,7,4,1
2915,4046,2024,5,3,1
2916,1199,2023,1,7,1
2917,2635,2021,9,9,0
2918,4057,2022,8,3,1
2919,2751,2024,5,4,1
2920,1587,2021,9,2,0
2921,3331,2024,3,9,1
2922,3177,2020,6,2,1
2923,174,2018,6,8,0
2924,3313,2019,9,7,0
2925,4191,2018,8,7,0
2926,1153,2022,5,8,1
2927,2009,2020,8,5,1
2928,270,2023,3,6,0
2929,3308,2022,8,6,0
2930,4646,2019,3,8,1
2931,1984,2018,7,9,1
2932,637,2019,3,4,0
2933,3285,2020,7,6,0
2934,2085,2024,1,9,0
2935,598,2019,9,4,1
2936,188,2021,3,8,1
2937,1183,2020,1,5,1
2938,4398,2022,9,6,1
2939,3203,2022,9,7,0
2940,820,2023,7,9,1
2941,96,2019,6,2,0
2942,4492,2020,2,4,1
2943,2196,2019,7,9,1
2944,1431,2021,5,2,1
2945,3869,2020,7,7,1
2946,1552,2018,6,1,0
2947,56,2022,7,1,1
2948,2985,2019,7,5,1
2949,4955,2021,4,7,1
2950,850,2022,8,8,0
2951,2038,2020,1,2,1
2952,2333,2023,1,3,0
2953,1352,2022,2,6,1
2954,2186,2022,8,4,1
2955,1002,2018,8,9,0
2956,579,2018,7,5,0
2957,4849,2021,4,7,1
2958,4251,2021,2,9,0
2959,1560,2023,2,3,0
2960,319,2024,6,1,1
2961,3947,2019,9,4,1
2962,3456,2023,5,5,0
2963,3440,2018,7,2,1
2964,1498,2023,3,9,1
2965,51,2020,6,5,0
2966,993,2023,9,5,0
2967,2539,2019,4,1,1
2968,3698,2024,4,1,1
2969,3912,2020,4,1,0
2970,4692,2018,3,7,1
2971,1896,2020,9,3,1
2972,3702,2020,5,5,0
2973,4491,2018,4,2,1
2974,1793,2018,3,2,0
2975,3867,2022,5,1,1
2976,1231,2020,5,8,0
2977,2931,2019,6,8,0
2978,2836,2023,5,5,0
2979,2270,2021,8,8,0
2980,2933,2023,2,2,0
2981,47,2024,5,5,1
2982,2326,2022,2,9,1
2983,3533,2023,3,9,1
2984,1495,2021,5,2,1
2985,3267,2019,4,7,1
2986,4431,2019,7,2,1
2987,1101,2018,9,9,0
2988,4118,2020,1,1,0
2989,2672,2018,6,9,1
2990,1964,2020,5,4,0
2991,2129,2022,2,9,1
2992,2493,2018,4,7,0
2993,2217,2018,2,4,0
2994,2098,2019,9,7,0
2995,1773,2020,7,6,0
2996,3755,2024,4,6,0
2997,979,2019,5,7,1
2998,3826,2018,5,4,1
2999,91,2020,6,4,1
3000,2568,2020,1,4,0
3001,530,2023,7,9,0
3002,2926,2022,3,8,1
3003,862,2019,8,7,1
3004,1177,2023,1,5,1
3005,641,2022,5,5,1
3006,1486,2023,9,9,1
3007,3060,2019,1,7,0
3008,4441,2019,1,5,0
3009,320,2024,8,5,1
3010,2568,2020,5,1,1
3011,3004,2020,5,8,0
3012,4243,2021,6,3,0
3013,1086,2018,7,7,1
3014,4470,2022,9,1,0
3015,1333,2021,2,2,0
3016,4721,2022,6,6,1
3017,882,2022,9,6,1
3018,4969,2018,1,6,1
3019,4986,2022,6,7,0
3020,2128,2022,7,2,0
3021,1973,2023,5,9,1
3022,1262,2020,3,2,1
3023,683,2020,7,1,1
3024,2983,2020,1,9,1
3025,4376,2018,7,9,1
3026,1246,2020,1,7,1
3027,248,2021,6,6,0
3028,2849,2024,1,1,0
3029,854,2021,7,1,0
3030,3018,2021,4,1,1
3031,1598,2018,5,7,0
3032,4555,2024,1,7,1
3033,463,2019,8,3,1
3034,1394,2019,4,9,1
3035,4464,2021,5,8,1
3036,2041,2019,1,6,1
3037,2062,2022,1,5,0
3038,608,2018,7,2,1
3039,2586,2021,6,7,1
3040,1029,2023,6,8,1
3041,943,2021,7,1,1
3042,2589,2024,5,5,0
3043,3152,2021,4,5,0
3044,2015,2022,9,6,0
3045,1908,2023,9,6,1
3046,1469,2020,3,8,1
3047,4336,2021,1,6,0
3048,3543,2023,4,6,0
3049,1224,2019,4,5,0
3050,386,2020,1,8,1
3051,3483,2022,9,7,1
3052,297,2024,2,8,0
3053,3440,2021,7,2,1
3054,2527,2020,7,7,0
3055,4795,2021,8,7,1
3056,2196,2021,1,5,0
3057,2700,2024,3,6,0
3058,4725,2024,6,9,0
3059,4485,2022,1,3,0
3060,3499,2019,7,7,1
3061,2007,2022,6,8,0
3062,462,2022,1,3,1
3063,1521,2019,9,5,0
3064,2215,2020,1,9,0
3065,3591,2022,5,3,0
3066,3194,2021,1,3,0
3067,2851,2022,4,3,1
3068,4966,2019,5,5,1
3069,3278,2020,1,3,1
3070,785,2019,1,6,0
3071,1812,2021,7,5,0
3072,546,2020,6,7,1
3073,638,2022,2,4,0
3074,3358,2020,6,3,0
3075,626,2024,4,8,1
3076,4904,2022,9,1,0
3077,2445,2022,6,2,1
3078,4019,2018,7,9,0
3079,902,2022,5,6,1
3080,824,2022,8,7,1
3081,505,2022,6,2,0
3082,1115,2018,8,2,0
3083,637,2020,1,6,0
3084,1112,2018,3,8,0
3085,359,2023,7,5,0
3086,3354,2019,8,2,0
3087,2410,2022,4,8,0
3088,850,2018,6,6,0
3089,1800,2024,4,6,0
3090,3819,2023,2,4,0
3091,1186,2024,2,1,1
3092,567,2018,1,9,1
3093,4886,2023,1,3,1
3094,3637,2020,5,8,1
3095,311,2020,2,7,1
3096,4507,2024,5,2,1
3097,3195,2023,8,7,0
3098,4430,2020,8,7,0
3099,3956,2021,4,5,0
3100,3412,2020,4,3,1
3101,4137,2023,3,3,1
3102,967,2022,6,4,1
3103,1752,2024,8,8,1
3104,4169,2018,6,8,0
3105,4843,2019,9,7,1
3106,4837,2019,4,6,0
3107,1471,2024,2,3,0
3108,3403,2024,3,9,1
3109,1732,2019,8,9,0
3110,2268,2024,5,1,1
3111,177,2024,6,6,0
3112,3547,2022,3,7,0
3113,2408,2018,1,2,0
3114,1259,2021,8,9,0
3115,4236,2023,5,8,0
3116,4584,2021,3,4,0
3117,3357,2020,3,9,1
3118,602,2024,4,9,1
3119,3123,2021,2,1,1
3120,4794,2018,6,1,1
3121,1310,2020,9,4,0
3122,4416,2022,2,7,0
3123,4228,2023,4,9,0
3124,600,2023,9,5,1
3125,3069,2023,3,2,0
3126,2248,2019,8,7,1
3127,607,2019,6,2,1
3128,3517,2020,2,4,0
3129,674,2020,8,5,1
3130,1825,2020,3,8,0
3131,3880,2018,1,4,1
3132,2121,2020,1,2,1
3133,852,2018,6,9,1
3134,808,2020,6,6,1
3135,943,2023,9,1,0
3136,3758,2018,9,4,1
3137,1643,2018,5,2,1
3138,4117,2021,1,7,1
3139,4558,2021,4,1,1
3140,3626,2020,4,9,1
3141,4910,2020,6,8,1
3142,4211,2018,1,4,0
3143,371,2024,3,6,0
3144,17,2018,1,8,0
3145,3403,2021,3,4,0
3146,3576,2022,4,2,0
3147,2090,2019,8,3,0
3148,229,2024,7,6,0
3149,2824,2019,4,6,0
3150,1156,2024,6,2,0
3151,487,2022,9,2,0
3152,2666,2022,3,4,0
3153,139,2019,8,5,1
3154,4245,2021,7,7,0
3155,2436,2024,3,6,1
3156,1263,2024,3,4,0
3157,1311,2019,3,5,1
3158,1973,2022,1,8,1
3159,255,2019,8,2,0
3160,2931,2019,6,6,1
3161,2152,2022,3,1,1
3162,4145,2021,1,6,1
3163,2346,2019,9,2,1
3164,2360,2020,1,8,0
3165,1502,2020,2,1,0
3166,3012,2019,3,2,0
3167,1524,2022,7,7,1
3168,1881,2020,1,8,0
3169,1575,2024,2,3,0
3170,3306,2019,2,9,0
3171,3376,2022,1,4,1
3172,319,2020,1,8,0
3173,535,2021,7,6,1
3174,4462,2022,9,5,1
3175,2349,2020,8,9,0
3176,4994,2018,9,2,0
3177,3075,2024,9,9,1
3178,2837,2023,4,5,1
3179,1288,2018,1,7,0
3180,4315,2022,1,7,1
3181,2596,2020,3,2,1
3182,3896,2021,3,8,1
3183,4720,2022,3,9,0
3184,3401,2022,1,9,0
3185,1864,2024,5,9,1
3186,2869,2021,2,7,0
3187,2161,2023,2,4,0
3188,2278,2019,5,5,1
3189,3779,2019,8,9,0
3190,2797,2021,3,9,1
3191,4490,2021,1,2,0
3192,1958,2020,1,5,1
3193,2974,2021,3,7,1
3194,4392,2023,7,6,0
3195,2702,2018,8,6,1
3196,3759,2018,6,1,0
3197,2751,2019,7,2,1
3198,4747,2018,1,7,1
3199,2719,2018,5,4,0
3200,2039,2023,7,8,1
3201,4762,2020,4,2,0
3202,2876,2019,4,8,0
3203,3772,2020,9,9,0
3204,894,2022,3,1,0
3205,4146,2023,2,6,0
3206,846,2018,8,4,1
3207,521,2018,7,6,0
3208,3301,2020,5,8,0
3209,3676,2022,3,8,0
3210,211,2024,3,8,0
3211,3988,2023,2,3,1
3212,2357,2018,5,4,0
3213,1192,2021,8,5,0
3214,3763,2020,1,6,0
3215,996,2019,1,2,0
3216,3168,2022,9,9,0
3217,377,2023,1,1,1
3218,789,2018,6,8,1
3219,1252,2018,3,3,0
3220,2812,2019,9,5,1
3221,38,2018,6,6,0
3222,1206,2021,8,7,0
3223,1861,2023,9,5,1
3224,4039,2021,6,5,1
3225,4461,2022,4,6,0
3226,2671,2021,7,1,0
3227,499,2022,4,5,0
3228,1571,2022,2,6,0
3229,4976,2020,3,5,1
3230,3022,2018,3,4,1
3231,3012,2018,9,3,0
3232,688,2021,3,8,1
3233,4758,2024,5,8,1
3234,3816,2024,7,7,0
3235,3390,2018,6,3,0
3236,143,2022,7,3,0
3237,532,2022,1,9,1
3238,2881,2023,6,3,0
3239,3396,2023,5,1,1
3240,4124,2019,2,7,0
3241,4807,2018,7,1,1
3242,2318,2018,4,9,0
3243,3880,2023,8,7,0
3244,1788,2021,7,3,0
3245,1274,2021,3,5,0
3246,4390,2020,9,7,1
3247,3985,2021,5,1,1
3248,3431,2024,3,7,1
3249,4018,2022,4,6,1
3250,198,2022,8,4,0
3251,1213,2018,1,1,0
3252,154,2023,6,7,1
3253,3699,2019,8,4,1
3254,3899,2023,7,6,0
3255,3753,2018,8,2,0
3256,2756,2024,1,2,0
3257,220,2019,3,7,0
3258,461,2021,5,1,0
3259,2658,2024,2,7,0
3260,3246,2020,5,2,1
3261,1176,2024,8,9,0
3262,3698,2020,3,7,0
3263,4234,2020,5,9,1
3264,4034,2021,1,9,0
3265,2987,2019,6,8,1
3266,823,2024,9,2,0
3267,4829,2018,1,6,0
3268,4049,2023,1,4,1
3269,187,2024,7,6,1
3270,858,2024,8,4,0
3271,1866,2023,2,2,0
3272,2440,2020,3,7,1
3273,2295,2018,8,9,1
3274,1620,2020,6,5,0
3275,1465,2019,6,4,1
3276,1460,2021,6,7,0
3277,1328,2019,5,5,1
3278,1144,2019,4,8,1
3279,2136,2022,3,2,0
3280,3548,2020,8,4,1
3281,2690,2019,3,4,1
3282,3002,2022,8,7,0
3283,4010,2018,1,1,1
3284,149,2019,9,3,1
3285,1532,2021,2,8,0
3286,4579,2023,2,4,0
3287,559,2022,2,9,0
3288,2646,2023,5,1,1
3289,3457,2023,2,5,1
3290,3508,2021,3,1,1
3291,4570,2022,5,2,0
3292,2174,2020,9,2,1
3293,249,2023,9,6,1
3294,3585,2018,7,6,1
3295,1356,2023,8,9,1
3296,4478,2023,1,3,0
3297,4905,2024,2,2,1
3298,3069,2023,2,3,1
3299,2072,2021,7,4,1
3300,4058,2023,5,6,1
3301,2752,2019,5,8,1
3302,1394,2018,6,3,0
3303,3008,2023,6,9,0
3304,916,2023,3,5,1
3305,2963,2018,5,8,0
3306,3097,2019,3,5,1
3307,1639,2021,3,8,0
3308,2049,2023,4,2,1
3309,3679,2023,5,7,1
3310,771,2021,8,2,0
3311,4516,2020,6,7,0
3312,3574,2022,7,9,0
3313,2323,2018,1,5,1
3314,2218,2018,1,3,0
3315,1321,2020,4,9,0
3316,20,2022,8,2,0
3317,1517,2022,2,6,1
3318,2489,2022,9,6,1
3319,228,2019,5,5,1
3320,990,2020,8,8,0
3321,3626,2019,4,6,1
3322,2541,2022,6,3,1
3323,1400,2019,1,5,0
3324,4357,2018,6,3,0
3325,2938,2019,7,2,0
3326,4587,2019,3,1,1
3327,2899,2021,5,9,1
3328,1684,2020,8,8,1
3329,4051,2022,9,2,0
3330,186,2020,6,8,0
3331,1253,2018,2,5,0
3332,4459,2022,5,2,1
3333,1677,2018,9,9,0
3334,382,2019,3,2,1
3335,2434,2021,6,5,1
3336,3071,2024,6,2,1
3337,4530,2022,2,9,0
3338,3318,2018,3,7,0
3339,3337,2019,9,6,0
3340,2477,2022,9,7,1
3341,3399,2022,9,7,0
3342,3583,2023,2,8,1
3343,3397,2023,3,8,0
3344,416,2023,9,4,0
3345,4371,2020,8,9,0
3346,287,2024,4,6,0
3347,822,2024,7,5,1
3348,4100,2022,5,3,1
3349,4999,2024,2,4,1
3350,353,2018,7,3,1
3351,2054,2021,8,7,1
3352,354,2024,4,7,1
3353,2943,2022,8,9,1
3354,4147,2018,7,7,1
3355,4863,2019,3,3,1
3356,1564,2024,3,7,0
3357,4176,2019,3,1,0
3358,2042,2022,3,6,0
3359,598,2021,7,8,1
3360,3701,2022,5,6,1
3361,4963,2020,4,5,0
3362,2728,2022,8,7,1
3363,794,2024,9,6,1
3364,3219,2020,3,7,0
3365,1428,2020,6,7,0
3366,3166,2023,4,9,1
3367,2415,2020,5,3,1
3368,612,2024,7,9,1
3369,1401,2020,4,5,0
3370,1428,2024,8,4,0
3371,3497,2020,3,8,1
3372,557,2019,7,1,0
3373,3030,2024,3,9,1
3374,2469,2022,2,4,1
3375,4960,2022,8,7,0
3376,3286,2020,2,6,1
3377,2568,2024,9,2,0
3378,2828,2020,5,2,1
3379,2002,2020,4,9,1
3380,2880,2024,9,3,0
3381,4989,2022,8,3,1
3382,2464,2020,2,4,0
3383,1454,2024,5,5,1
3384,2454,2020,1,5,0
3385,4496,2021,2,4,1
3386,381,2022,5,8,1
3387,1052,2021,3,7,0
3388,4213,2018,1,7,1
3389,3504,2021,7,9,1
3390,2724,2024,7,7,0
3391,1656,2021,3,5,0
3392,4861,2018,7,3,1
3393,2512,2021,5,8,1
3394,3043,2021,8,5,0
3395,2785,2020,2,2,0
3396,3289,2018,7,2,1
3397,2855,2020,3,1,1
3398,2252,2019,4,1,0
3399,3792,2022,1,4,0
3400,932,2021,7,5,0
3401,3681,2019,8,9,1
3402,3625,2018,2,7,1
3403,3379,2019,5,9,1
3404,2724,2018,5,1,0
3405,4401,2018,8,6,1
3406,1082,2024,3,1,1
3407,1948,2018,2,3,1
3408,738,2021,2,3,1
3409,1680,2018,1,2,0
3410,4724,2021,7,9,0
3411,2167,2019,6,4,1
3412,4694,2019,3,5,0
3413,1830,2021,9,6,0
3414,3611,2023,5,8,0
3415,2206,2019,9,8,1
3416,1600,2020,1,8,0
3417,3782,2019,3,5,1
3418,2907,2024,8,7,1
3419,408,2020,3,3,1
3420,1019,2019,8,3,0
3421,4321,2023,1,5,0
3422,1110,2019,4,1,1
3423,4538,2018,9,7,1
3424,2505,2023,7,6,0
3425,3232,2023,5,9,1
3426,2257,2020,1,5,1
3427,1686,2023,9,1,1
3428,3037,2021,6,8,0
3429,3109,2018,6,6,0
3430,164,2023,9,1,1
3431,2734,2023,8,9,0
3432,1739,2020,9,5,1
3433,1597,2018,2,2,1
3434,3212,2022,3,1,1
3435,1690,2023,5,6,1
3436,1292,2018,5,3,1
3437,2154,2023,6,1,1
3438,473,2024,2,6,1
3439,4655,2021,8,6,1
3440,1374,2022,1,4,0
3441,1032,2021,7,6,1
3442,4567,2023,6,1,0
3443,3153,2024,9,5,0
3444,644,2021,7,5,0
3445,2753,2020,8,6,1
3446,3252,2023,2,5,1
3447,3047,2024,4,1,0
3448,3336,2024,9,3,1
3449,1441,2019,7,7,1
3450,613,2018,2,5,0
3451,2175,2021,1,7,0
3452,3194,2022,3,6,0
3453,4071,2020,6,2,0
3454,4515,2023,5,2,0
3455,3933,2018,1,3,1
3456,2344,2018,3,1,0
3457,668,2024,5,2,0
3458,4149,2020,9,2,0
3459,1891,2018,5,3,0
3460,1520,2019,1,7,1
3461,2370,2019,9,1,1
3462,1872,2024,3,4,0
3463,382,2018,8,1,0
3464,1265,2018,1,5,1
3465,4334,2024,9,6,1
3466,1377,2020,3,8,1
3467,1146,2022,7,1,1
3468,2143,2023,7,2,1
3469,4012,2024,6,9,0
3470,4946,2021,2,9,0
3471,94,2023,1,6,1
3472,2317,2021,3,6,1
3473,1766,2023,7,5,1
3474,2974,2022,8,6,0
3475,1684,2023,5,3,0
3476,1098,2023,3,3,0
3477,403,2018,3,8,0
3478,3163,2024,3,1,1
3479,1342,2021,4,4,0
3480,3508,2019,7,2,0
3481,4525,2020,7,7,1
3482,3232,2022,9,5,1
3483,3729,2021,1,5,0
3484,824,2022,5,4,0
3485,1185,2018,7,6,1
3486,2904,2021,4,6,1
3487,1591,2022,4,6,1
3488,380,2021,4,8,1
3489,4688,2021,5,2,1
3490,1463,2021,2,4,1
3491,544,2022,1,2,0
3492,2284,2020,6,9,1
3493,4429,2020,2,6,1
3494,4563,2022,7,1,1
3495,4391,2019,8,7,0
3496,4105,2018,3,6,0
3497,1030,2022,9,9,1
3498,1594,2019,7,5,1
3499,468,2023,5,8,1
3500,4202,2022,4,7,1
3501,3500,2018,7,8,1
3502,952,2023,6,6,0
3503,4297,2023,6,5,0
3504,4859,2022,2,3,1
3505,277,2021,4,2,0
3506,3733,2022,8,5,0
3507,4586,2019,7,3,0
3508,3098,2022,3,2,0
3509,1408,2020,4,4,1
3510,3717,2022,3,9,0
3511,1434,2019,9,8,1
3512,2002,2024,7,8,0
3513,4727,2022,8,7,0
3514,2981,2023,5,7,0
3515,565,2020,5,5,0
3516,2229,2023,1,8,1
3517,2593,2022,9,4,0
3518,3970,2024,9,8,1
3519,732,2018,4,9,0
3520,1710,2020,1,8,1
3521,3908,2018,3,9,1
3522,2091,2020,5,1,0
3523,1172,2019,6,2,1
3524,150,2022,9,5,1
3525,2297,2022,8,9,1
3526,1205,2023,8,2,0
3527,367,2018,1,1,1
3528,2467,2020,7,5,1
3529,3373,2019,7,7,1
3530,2309,2024,4,4,0
3531,2191,2023,8,2,0
3532,3837,2020,7,4,0
3533,3416,2021,1,8,0
3534,1994,2018,5,1,0
3535,3316,2020,7,1,1
3536,4192,2018,7,9,1
3537,3536,2023,4,2,1
3538,1105,2021,1,6,0
3539,1096,2020,9,8,1
3540,303,2020,5,7,1
3541,3674,2018,8,4,0
3542,4364,2021,1,5,0
3543,1575,2019,4,1,0
3544,3195,2022,2,6,0
3545,497,2023,8,3,0
3546,50,2018,5,2,0
3547,2595,2018,3,7,1
3548,4941,2022,6,4,1
3549,806,2020,8,6,1
3550,2829,2024,8,3,0
3551,399,2018,8,9,1
3552,2387,2019,7,3,1
3553,2342,2021,9,2,1
3554,4704,2020,1,7,1
3555,3149,2018,2,3,0
3556,3162,2023,4,1,0
3557,4912,2019,2,5,1
3558,4190,2023,1,7,1
3559,260,2022,8,2,1
3560,4182,2020,6,5,0
3561,4961,2019,4,8,0
3562,704,2018,4,7,0
3563,3716,2022,8,6,0
3564,2684,2018,8,6,1
3565,3455,2021,7,4,0
3566,4807,2018,3,8,1
3567,3784,2022,8,6,0
3568,3977,2021,4,7,1
3569,3093,2021,9,7,0
3570,3797,2024,7,7,0
3571,696,2020,4,1,1
3572,3168,2018,5,3,0
3573,4988,2020,5,7,0
3574,86,2022,1,4,0
3575,3179,2023,7,5,1
3576,4542,2020,4,5,1
3577,585,2020,3,6,1
3578,3559,2022,5,8,1
3579,4027,2021,1,6,1
3580,4815,2018,2,9,0
3581,2000,2020,2,8,1
3582,1324,2019,9,4,0
3583,3977,2021,3,6,0
3584,2000,2020,1,5,1
3585,2188,2024,7,1,1
3586,2164,2024,2,4,0
3587,3739,2019,8,1,0
3588,4410,2023,4,2,0
3589,3661,2022,6,7,0
3590,883,2020,1,6,0
3591,3437,2018,7,6,0
3592,824,2021,8,5,0
3593,1687,2023,9,2,0
3594,3320,2020,5,4,0
3595,1010,2024,1,4,0
3596,4789,2024,3,8,1
3597,4493,2024,9,3,1
3598,3241,2018,6,8,0
3599,2655,2020,5,8,0
3600,4056,2019,9,1,1
3601,1425,2021,9,7,0
3602,2666,2018,3,7,1
3603,3023,2024,5,7,1
3604,1192,2018,9,4,1
3605,3826,2022,9,4,0
3606,3566,2024,7,5,1
3607,3600,2021,1,9,1
3608,3335,2023,9,7,1
3609,1230,2020,6,7,1
3610,483,2024,8,2,1
3611,1879,2019,3,8,1
3612,3521,2020,7,6,0
3613,4299,2019,1,9,0
3614,2089,2022,1,7,0
3615,889,2023,8,3,0
3616,550,2018,2,9,1
3617,1004,2019,1,6,0
3618,1485,2018,8,7,0
3619,1521,2023,9,6,1
3620,4064,2018,2,4,1
3621,3009,2020,3,8,1
3622,1366,2019,5,5,1
3623,49,2019,2,7,1
3624,4984,2018,6,2,1
3625,1120,2023,2,9,0
3626,4458,2023,4,9,0
3627,1383,2023,8,8,0
3628,2736,2019,1,8,0
3629,3175,2021,4,6,1
3630,1933,2023,3,4,1
3631,687,2022,1,5,1
3632,2581,2023,4,6,1
3633,4745,2021,1,6,1
3634,4441,2020,7,1,1
3635,1354,2020,9,1,0
3636,4042,2024,5,9,0
3637,3679,2021,4,5,0
3638,3481,2022,1,7,0
3639,3401,2023,1,6,0
3640,2035,2023,7,4,0
3641,2332,2019,9,1,0
3642,3956,2023,3,6,0
3643,3949,2022,1,6,0
3644,4942,2024,5,2,0
3645,4357,2022,3,6,1
3646,3302,2019,1,8,0
3647,3110,2023,1,2,0
3648,458,2019,6,8,1
3649,816,2024,7,6,0
3650,1492,2019,9,7,0
3651,2240,2019,5,1,0
3652,863,2018,1,3,0
3653,3578,2021,1,2,1
3654,2651,2023,9,4,0
3655,648,2024,9,7,1
3656,1422,2018,2,8,0
3657,264,2021,2,8,1
3658,259,2021,9,8,0
3659,4756,2023,5,5,1
3660,1471,2021,7,9,1
3661,2509,2024,5,6,0
3662,4950,2022,8,8,0
3663,51,2021,8,4,1
3664,2643,2023,7,1,0
3665,1024,2019,1,5,0
3666,1495,2022,1,3,0
3667,785,2024,8,9,0
3668,4484,2022,7,5,1
3669,3955,2018,5,8,0
3670,1053,2020,2,4,0
3671,805,2024,2,4,0
3672,2570,2023,9,2,0
3673,2788,2022,7,8,0
3674,468,2019,6,9,1
3675,2432,2024,5,8,0
3676,3076,2022,9,8,1
3677,698,2018,3,5,0
3678,4735,2022,8,9,1
3679,2865,2020,6,9,1
3680,2842,2024,9,5,0
3681,811,2021,9,9,0
3682,3118,2022,5,1,0
3683,4229,2018,7,3,1
3684,1490,2020,6,5,0
3685,4064,2024,2,8,1
3686,1855,2021,8,3,1
3687,1753,2024,8,3,0
3688,310,2022,9,7,0
3689,2604,2023,1,4,0
3690,4861,2019,6,6,1
3691,4008,2022,4,5,1
3692,1357,2019,6,3,1
3693,4420,2018,3,2,0
3694,1178,2023,9,5,1
3695,3969,2021,6,8,1
3696,1334,2022,6,8,0
3697,3453,2024,3,2,0
3698,1314,2021,5,1,0
3699,2399,2023,9,5,1
3700,2666,2019,8,4,1
3701,1361,2020,3,3,1
3702,3560,2023,1,4,0
3703,4374,2018,6,1,0
3704,4436,2022,7,3,1
3705,3630,2020,9,4,1
3706,1198,2023,8,5,1
3707,2436,2018,1,1,0
3708,1082,2024,4,3,0
3709,4391,2019,4,2,1
3710,3872,2018,1,8,0
3711,4340,2021,6,9,0
3712,1233,2019,1,8,1
3713,4975,2023,2,5,1
3714,763,2018,2,4,1
3715,1838,2021,5,3,0
3716,2518,2023,9,9,1
3717,1128,2021,5,8,1
3718,3647,2022,1,1,0
3719,1641,2022,4,9,0
3720,974,2018,5,9,1
3721,3063,2021,4,8,0
3722,1581,2020,3,7,1
3723,934,2021,9,1,0
3724,551,2024,1,3,0
3725,1350,2019,6,9,0
3726,1977,2018,6,5,1
3727,277,2018,6,4,1
3728,1861,2022,5,1,1
3729,4990,2024,3,9,1
3730,203,2021,9,7,1
3731,4378,2022,6,3,0
3732,4071,2023,3,2,1
3733,4471,2021,5,3,1
3734,3373,2023,1,4,0
3735,1264,2018,9,3,1
3736,15,2019,8,2,1
3737,1640,2019,8,6,1
3738,4420,2019,7,4,0
3739,1069,2018,6,8,0
3740,3481,2022,2,2,1
3741,719,2021,7,1,1
3742,1619,2022,3,2,0
3743,1335,2018,5,5,1
3744,3133,2023,4,5,0
3745,1285,2022,1,8,0
3746,3283,2024,7,1,0
3747,584,2020,1,8,0
3748,3272,2024,4,8,1
3749,2884,2021,8,9,1
3750,404,2018,9,4,0
3751,501,2020,9,3,1
3752,4350,2022,8,9,1
3753,4792,2019,5,5,0
3754,2871,2022,6,2,0
3755,4669,2018,2,3,0
3756,1669,2023,9,8,1
3757,2205,2019,2,7,0
3758,1092,2022,1,4,0
3759,4058,2018,5,9,0
3760,3770,2020,8,1,0
3761,622,2020,3,7,1
3762,4922,2019,6,6,1
3763,1204,2022,9,2,1
3764,1171,2020,8,9,0
3765,1042,2023,6,9,1
3766,2554,2022,2,7,1
3767,4078,2020,4,7,0
3768,1025,2018,7,4,0
3769,6,2019,9,7,0
3770,1061,2019,2,9,1
3771,1282,2023,7,9,1
3772,4154,2021,8,9,0
3773,1259,2020,7,5,1
3774,2981,2020,5,3,0
3775,2348,2021,5,3,1
3776,4379,2022,9,8,0
3777,2523,2019,1,8,0
3778,1883,2019,7,9,0
3779,3704,2019,2,2,0
3780,4703,2018,5,1,1
3781,1384,2024,6,3,0
3782,992,2022,4,8,0
3783,3215,2023,4,6,0
3784,1816,2021,5,3,0
3785,1035,2019,4,1,1
3786,3435,2020,3,5,0
3787,3046,2020,9,6,0
3788,1566,2022,1,7,0
3789,623,2018,6,4,1
3790,2721,2024,1,1,0
3791,874,2021,5,7,0
3792,1667,2023,3,9,1
3793,3394,2019,5,9,0
3794,1400,2024,8,6,1
3795,1877,2021,8,2,0
3796,2839,2024,9,1,0
3797,1010,2023,4,2,1
3798,564,2021,2,9,0
3799,4433,2023,8,5,1
3800,1936,2023,8,9,0
3801,4403,2020,9,2,0
3802,2380,2018,7,2,1
3803,1878,2019,2,5,0
3804,3284,2020,8,5,1
3805,4295,2020,7,7,0
3806,3064,2023,6,3,1
3807,1719,2020,6,8,1
3808,421,2020,9,3,0
3809,1799,2021,5,7,1
3810,1665,2018,8,1,0
3811,2808,2021,9,5,0
3812,4329,2018,6,9,0
3813,2316,2018,6,4,0
3814,4193,2024,1,3,1
3815,2811,2023,9,5,0
3816,976,2019,9,9,1
3817,152,2021,4,2,0
3818,4409,2022,3,7,1
3819,4525,2023,3,9,1
3820,3948,2024,2,4,1
3821,206,2018,8,5,1
3822,587,2022,2,5,0
3823,538,2020,7,7,1
3824,4980,2024,5,9,0
3825,460,2018,6,8,1
3826,4729,2018,8,7,0
3827,2425,2023,5,8,0
3828,4197,2021,4,4,1
3829,1769,2018,4,5,1
3830,987,2024,8,2,1
3831,80,2022,4,5,0
3832,3119,2018,1,2,1
3833,3846,2019,5,1,0
3834,3958,2019,1,8,1
3835,4874,2021,1,2,1
3836,3041,2019,2,1,0
3837,4226,2018,8,9,0
3838,4401,2024,8,6,0
3839,1934,2024,8,9,1
