employee_id,name,department,role,gender,ethnicity,date_joined,seniority_level,skills,education_level,salary,performance_score
3894,Employee_3894,Marketing,Software Engineer,Male,Mixed,2021-01-21 17:13:14,Junior,Cloud,Diploma,114345,8
3895,Employee_3895,HR,HR Manager,Male,Other,2024-10-18 15:06:44,Junior,Communication,Diploma,76477,9
3896,Employee_3896,Engineering,Marketing Exec,Male,Mixed,2024-01-16 15:07:51,Lead,Communication,PhD,93740,7
3897,Employee_3897,HR,Software Engineer,Male,Asian,2024-04-05 03:19:49,Mid,Python,PhD,51562,5
3898,Employee_3898,HR,Data Analyst,Female,Asian,2018-11-25 00:10:14,Lead,Python,Master's,149360,2
3899,Employee_3899,Finance,Software Engineer,Male,Mixed,2023-10-26 18:52:44,Mid,ML,Bachelor's,104044,4
3900,Employee_3900,Marketing,Finance Associate,Other,Asian,2018-01-01 16:56:30,Lead,Communication,PhD,111583,6
3901,Employee_3901,Finance,Software Engineer,Female,Asian,2018-04-09 21:49:38,Mid,Excel,Master's,131771,8
3902,Employee_3902,HR,Software Engineer,Non-Binary,Asian,2022-10-19 07:10:37,Mid,Python,Bachelor's,115588,5
3903,Employee_3903,Sales,Data Analyst,Male,Mixed,2019-03-05 07:03:14,Junior,JavaScript,PhD,27245,9
3904,Employee_3904,Sales,Data Analyst,Non-Binary,Asian,2021-07-15 22:01:49,Lead,Communication,Master's,114411,4
3905,Employee_3905,Engineering,Software Engineer,Non-Binary,Black,2024-09-14 20:55:46,Mid,Excel,Master's,27531,6
3906,Employee_3906,Marketing,Marketing Exec,Other,Other,2022-04-03 00:05:57,Mid,Communication,Diploma,95840,4
3907,Employee_3907,Operations,Data Analyst,Non-Binary,Mixed,2018-06-18 16:31:28,Mid,Cloud,PhD,47036,6
3908,Employee_3908,Marketing,Finance Associate,Male,Hispanic,2022-02-09 17:15:25,Senior,ML,Bachelor's,102902,3
3909,Employee_3909,Finance,Marketing Exec,Other,Other,2018-02-09 22:11:23,Mid,JavaScript,Master's,57794,8
3910,Employee_3910,Marketing,Sales Rep,Other,White,2018-07-10 19:51:56,Senior,Excel,Diploma,135246,4
3911,Employee_3911,Engineering,Software Engineer,Female,Other,2022-09-08 11:05:47,Mid,Excel,Master's,98042,7
3912,Employee_3912,Marketing,Sales Rep,Other,White,2022-10-29 12:35:40,Mid,Python,Bachelor's,70802,8
3913,Employee_3913,Operations,Finance Associate,Non-Binary,Black,2019-01-29 18:37:28,Junior,ML,Master's,104810,9
3914,Employee_3914,Sales,Finance Associate,Male,Mixed,2020-11-15 07:52:28,Junior,ML,Diploma,117635,2
3915,Employee_3915,Finance,Marketing Exec,Female,Hispanic,2023-09-08 22:37:28,Junior,Excel,Bachelor's,145942,3
3916,Employee_3916,Finance,Software Engineer,Non-Binary,Mixed,2019-12-12 07:10:37,Junior,Communication,PhD,57469,9
3917,Employee_3917,HR,Finance Associate,Other,Hispanic,2023-03-09 12:44:03,Lead,Excel,Diploma,74522,7
3918,Employee_3918,Finance,Sales Rep,Male,Hispanic,2019-04-24 11:34:57,Mid,Excel,Bachelor's,51992,7
3919,Employee_3919,Operations,Sales Rep,Other,Mixed,2020-02-04 23:57:42,Senior,Leadership,Master's,112749,4
3920,Employee_3920,Operations,Data Analyst,Female,Other,2022-09-28 06:29:48,Mid,Excel,Diploma,102814,1
3921,Employee_3921,Sales,Data Analyst,Female,Asian,2024-02-16 04:23:02,Mid,Excel,Bachelor's,57222,8
3922,Employee_3922,Finance,Marketing Exec,Male,White,2018-05-12 14:23:49,Mid,Excel,Bachelor's,87148,9
3923,Employee_3923,Sales,Data Analyst,Non-Binary,Asian,2018-02-14 21:50:31,Junior,Leadership,Diploma,117172,4
3924,Employee_3924,Marketing,HR Manager,Male,White,2021-06-26 08:19:13,Mid,Excel,Bachelor's,48152,1
3925,Employee_3925,Operations,Software Engineer,Non-Binary,Asian,2024-10-29 13:36:25,Mid,Communication,Bachelor's,103433,9
3926,Employee_3926,Finance,Finance Associate,Male,Mixed,2023-05-08 00:18:08,Lead,JavaScript,Master's,51417,5
3927,Employee_3927,Finance,Finance Associate,Female,Mixed,2018-02-04 17:53:31,Lead,Cloud,PhD,34865,6
3928,Employee_3928,Marketing,Marketing Exec,Female,Hispanic,2023-01-22 18:57:54,Senior,JavaScript,PhD,134671,2
3929,Employee_3929,Sales,Marketing Exec,Other,Black,2023-08-09 20:26:31,Lead,Python,Diploma,88719,5
3930,Employee_3930,Finance,Finance Associate,Female,Mixed,2018-10-29 18:14:19,Junior,Leadership,Diploma,147865,1
3931,Employee_3931,Engineering,Data Analyst,Other,White,2019-03-08 03:18:31,Lead,Leadership,Bachelor's,51795,3
3932,Employee_3932,HR,Marketing Exec,Female,Hispanic,2023-01-16 10:12:46,Senior,Leadership,PhD,97148,1
3933,Employee_3933,Operations,HR Manager,Female,White,2022-10-21 18:08:38,Senior,JavaScript,Master's,39116,1
3934,Employee_3934,Marketing,Marketing Exec,Other,Asian,2022-10-11 07:43:55,Lead,Communication,Master's,63179,9
3935,Employee_3935,Marketing,Data Analyst,Male,Black,2021-09-20 05:58:09,Mid,Excel,PhD,133535,6
3936,Employee_3936,HR,Software Engineer,Male,Mixed,2020-06-27 08:16:18,Senior,Leadership,Diploma,78175,8
3937,Employee_3937,Engineering,HR Manager,Male,Asian,2021-04-17 04:23:40,Lead,ML,PhD,26627,5
3938,Employee_3938,HR,Marketing Exec,Non-Binary,Hispanic,2023-01-10 17:12:47,Lead,Leadership,Diploma,102004,9
3939,Employee_3939,Finance,Software Engineer,Non-Binary,White,2023-06-03 11:25:10,Lead,Communication,Master's,70603,4
3940,Employee_3940,Sales,Software Engineer,Female,Other,2024-03-01 16:00:10,Senior,ML,Bachelor's,98856,8
3941,Employee_3941,Marketing,Sales Rep,Female,Black,2020-05-05 23:50:47,Mid,Python,Bachelor's,114258,6
3942,Employee_3942,Sales,Finance Associate,Female,Mixed,2020-08-18 15:10:48,Junior,Cloud,Master's,36144,5
3943,Employee_3943,Sales,Data Analyst,Other,White,2021-02-05 19:47:01,Lead,Communication,PhD,119704,5
3944,Employee_3944,Sales,Finance Associate,Non-Binary,Mixed,2023-08-10 00:22:33,Mid,Excel,PhD,37243,3
3945,Employee_3945,Sales,Sales Rep,Non-Binary,Mixed,2018-01-28 06:13:06,Junior,Excel,PhD,35602,4
3946,Employee_3946,Finance,Data Analyst,Male,White,2020-01-16 14:06:48,Lead,Cloud,PhD,48401,5
3947,Employee_3947,Marketing,Sales Rep,Non-Binary,Mixed,2021-03-30 16:47:07,Senior,Cloud,PhD,73080,9
3948,Employee_3948,Sales,Software Engineer,Other,Hispanic,2022-11-11 12:59:15,Junior,Communication,Diploma,131690,3
3949,Employee_3949,Marketing,Marketing Exec,Other,Black,2023-05-19 14:39:52,Mid,Communication,PhD,102682,5
3950,Employee_3950,Sales,Data Analyst,Other,Asian,2021-09-12 20:06:25,Junior,Excel,PhD,103367,9
3951,Employee_3951,Finance,Data Analyst,Other,Black,2018-12-19 03:34:49,Mid,ML,PhD,149534,1
3952,Employee_3952,HR,Software Engineer,Female,Asian,2023-09-21 09:25:23,Mid,Communication,Bachelor's,103203,5
3953,Employee_3953,Sales,HR Manager,Other,Hispanic,2021-08-12 11:24:12,Mid,Cloud,Bachelor's,124298,4
3954,Employee_3954,Operations,Software Engineer,Male,Black,2021-09-28 08:38:39,Lead,Excel,PhD,26605,1
3955,Employee_3955,Operations,Sales Rep,Other,Hispanic,2024-03-14 19:56:26,Junior,JavaScript,PhD,42721,1
3956,Employee_3956,HR,Software Engineer,Non-Binary,White,2022-04-28 19:39:54,Senior,Communication,Diploma,46939,7
3957,Employee_3957,Engineering,Data Analyst,Other,Asian,2018-01-18 09:46:01,Lead,Python,Bachelor's,33389,6
3958,Employee_3958,HR,Software Engineer,Male,White,2019-11-12 20:46:30,Senior,Leadership,Master's,91904,1
3959,Employee_3959,HR,Finance Associate,Non-Binary,White,2022-08-25 19:09:40,Senior,Cloud,Bachelor's,92867,4
3960,Employee_3960,HR,Software Engineer,Non-Binary,Black,2018-07-07 21:16:30,Junior,Python,PhD,53902,7
3961,Employee_3961,Operations,Marketing Exec,Non-Binary,Mixed,2019-03-27 20:09:57,Lead,Cloud,Bachelor's,104552,6
3962,Employee_3962,Marketing,Software Engineer,Female,Mixed,2023-06-11 09:55:41,Junior,Communication,PhD,148559,2
3963,Employee_3963,Engineering,Software Engineer,Non-Binary,Hispanic,2019-04-14 00:45:20,Lead,Excel,Bachelor's,68471,9
3964,Employee_3964,Engineering,Marketing Exec,Female,Black,2021-07-13 20:49:43,Lead,ML,Bachelor's,116027,3
3965,Employee_3965,Engineering,HR Manager,Other,White,2022-09-14 17:34:21,Junior,Communication,Bachelor's,88063,2
3966,Employee_3966,Finance,HR Manager,Male,Other,2023-01-25 18:15:00,Lead,Python,PhD,32118,1
3967,Employee_3967,Sales,HR Manager,Non-Binary,Hispanic,2022-04-09 19:49:08,Junior,ML,Master's,113178,3
3968,Employee_3968,HR,Finance Associate,Other,White,2024-08-18 04:25:01,Mid,JavaScript,PhD,28721,6
3969,Employee_3969,Marketing,Marketing Exec,Female,Hispanic,2023-10-27 15:04:57,Mid,ML,Master's,92005,1
3970,Employee_3970,Marketing,Finance Associate,Female,Other,2020-08-04 11:19:17,Senior,JavaScript,Master's,31436,2
3971,Employee_3971,Finance,Finance Associate,Male,Asian,2020-09-11 00:49:59,Junior,Cloud,Master's,123018,9
3972,Employee_3972,Operations,Sales Rep,Other,Hispanic,2021-11-16 08:53:23,Senior,Python,Master's,35043,1
3973,Employee_3973,Finance,Finance Associate,Male,Hispanic,2021-09-21 23:48:30,Lead,JavaScript,Master's,38914,1
3974,Employee_3974,Finance,Marketing Exec,Male,White,2021-09-16 02:21:23,Mid,Leadership,Diploma,133620,9
3975,Employee_3975,HR,Data Analyst,Non-Binary,Mixed,2024-12-21 21:03:58,Junior,ML,Master's,100101,3
3976,Employee_3976,Operations,Data Analyst,Non-Binary,White,2018-05-28 01:50:58,Senior,Python,Diploma,136986,6
3977,Employee_3977,Sales,HR Manager,Male,Black,2021-10-25 20:53:12,Lead,ML,PhD,58090,3
3978,Employee_3978,Sales,Finance Associate,Non-Binary,White,2018-12-01 20:20:31,Lead,Communication,PhD,110171,2
3979,Employee_3979,Finance,HR Manager,Other,Other,2021-05-11 02:28:04,Junior,ML,Diploma,132938,3
3980,Employee_3980,Sales,Finance Associate,Female,Mixed,2019-08-03 05:04:26,Lead,Communication,Bachelor's,78615,4
3981,Employee_3981,Marketing,HR Manager,Female,Black,2018-04-15 04:00:55,Senior,Communication,Master's,51301,1
3982,Employee_3982,HR,Software Engineer,Non-Binary,Other,2019-08-05 14:34:45,Junior,Leadership,Diploma,121651,3
3983,Employee_3983,Sales,Marketing Exec,Other,Mixed,2020-05-26 14:45:40,Senior,JavaScript,PhD,50329,7
3984,Employee_3984,Operations,Finance Associate,Non-Binary,Black,2023-02-25 01:57:28,Junior,Communication,PhD,115652,2
3985,Employee_3985,Marketing,Sales Rep,Other,White,2024-06-14 20:41:12,Senior,JavaScript,PhD,31429,7
3986,Employee_3986,Engineering,Finance Associate,Female,Mixed,2019-12-29 10:11:10,Lead,Communication,PhD,112701,4
3987,Employee_3987,HR,Finance Associate,Other,Other,2022-07-05 10:15:08,Mid,Cloud,Diploma,55032,7
3988,Employee_3988,Marketing,Marketing Exec,Female,Other,2018-03-27 01:36:57,Lead,Leadership,Bachelor's,78556,3
3989,Employee_3989,Finance,Software Engineer,Non-Binary,Mixed,2022-06-17 03:50:52,Lead,Python,PhD,51842,7
3990,Employee_3990,Finance,Data Analyst,Other,Other,2020-11-29 08:52:46,Senior,JavaScript,Bachelor's,27837,7
3991,Employee_3991,HR,Marketing Exec,Non-Binary,Other,2024-03-07 13:39:04,Senior,ML,Master's,130403,3
3992,Employee_3992,Operations,Software Engineer,Male,Asian,2023-12-16 15:26:45,Mid,JavaScript,Bachelor's,111832,6
3993,Employee_3993,Finance,HR Manager,Male,Asian,2019-02-02 00:41:28,Mid,Cloud,PhD,32088,9
3994,Employee_3994,Marketing,Finance Associate,Non-Binary,Hispanic,2019-03-27 18:00:00,Senior,Python,Diploma,33582,7
3995,Employee_3995,Engineering,Finance Associate,Female,Asian,2022-11-22 07:10:40,Lead,Communication,Master's,76245,5
3996,Employee_3996,Operations,Data Analyst,Other,Mixed,2019-06-22 16:31:01,Junior,Python,Diploma,80306,1
3997,Employee_3997,HR,HR Manager,Non-Binary,Hispanic,2019-09-03 15:58:55,Mid,Excel,Diploma,27063,8
3998,Employee_3998,Finance,Software Engineer,Female,White,2020-08-14 09:42:03,Lead,Python,Bachelor's,32349,4
3999,Employee_3999,Operations,HR Manager,Other,Hispanic,2023-06-29 04:16:03,Junior,Python,Bachelor's,116832,2
4000,Employee_4000,Engineering,HR Manager,Non-Binary,Other,2022-10-11 07:15:00,Lead,Leadership,Bachelor's,115659,9
4001,Employee_4001,Operations,Data Analyst,Non-Binary,Black,2019-02-26 02:06:07,Mid,Python,PhD,58842,3
4002,Employee_4002,Operations,Software Engineer,Female,Hispanic,2024-12-26 21:00:36,Senior,ML,Master's,94781,6
4003,Employee_4003,HR,Data Analyst,Other,Asian,2019-01-08 03:48:18,Senior,ML,Bachelor's,124815,3
4004,Employee_4004,Engineering,Software Engineer,Other,White,2018-05-23 12:58:00,Mid,Leadership,PhD,103244,7
4005,Employee_4005,Engineering,Marketing Exec,Female,Black,2021-09-06 03:36:30,Senior,Python,Diploma,67242,2
4006,Employee_4006,Operations,Marketing Exec,Non-Binary,Hispanic,2023-01-02 21:10:40,Junior,Excel,Master's,65226,4
4007,Employee_4007,Finance,Finance Associate,Female,White,2022-06-27 14:41:25,Lead,Excel,Diploma,91160,9
4008,Employee_4008,Operations,Data Analyst,Female,Asian,2022-07-07 09:24:33,Senior,JavaScript,Bachelor's,47309,8
4009,Employee_4009,Marketing,Marketing Exec,Non-Binary,White,2024-03-14 16:22:55,Senior,Python,Master's,48913,8
4010,Employee_4010,Finance,Sales Rep,Other,White,2021-11-20 23:36:49,Senior,JavaScript,PhD,73694,8
4011,Employee_4011,HR,HR Manager,Male,Black,2019-03-05 01:43:20,Mid,Leadership,Master's,31568,7
4012,Employee_4012,Engineering,HR Manager,Male,Mixed,2019-10-08 06:15:52,Mid,Communication,Master's,129741,6
4013,Employee_4013,Sales,Marketing Exec,Female,Asian,2018-12-22 13:19:55,Senior,Excel,Master's,45183,8
4014,Employee_4014,Finance,Data Analyst,Other,Black,2021-12-05 16:11:19,Mid,Communication,Bachelor's,38173,7
4015,Employee_4015,HR,Finance Associate,Non-Binary,Black,2019-09-14 11:23:02,Lead,Leadership,Diploma,115273,1
4016,Employee_4016,Operations,HR Manager,Other,Black,2019-03-12 20:11:51,Junior,Communication,Diploma,106890,6
4017,Employee_4017,HR,Finance Associate,Female,Mixed,2023-03-30 20:09:48,Lead,Python,Bachelor's,41906,8
4018,Employee_4018,Marketing,HR Manager,Other,Mixed,2023-09-01 07:06:32,Lead,Leadership,Bachelor's,50806,5
4019,Employee_4019,Sales,Software Engineer,Other,Hispanic,2021-05-24 03:40:30,Junior,Excel,Diploma,35509,6
4020,Employee_4020,HR,Marketing Exec,Non-Binary,Hispanic,2019-07-04 10:33:45,Junior,JavaScript,Bachelor's,28052,2
4021,Employee_4021,Sales,Data Analyst,Male,Asian,2019-09-16 21:48:24,Lead,Communication,Bachelor's,133880,2
4022,Employee_4022,Sales,HR Manager,Other,Other,2019-11-21 08:03:14,Junior,Python,Bachelor's,65468,2
4023,Employee_4023,Finance,Marketing Exec,Other,Asian,2019-06-25 16:21:18,Lead,Leadership,Bachelor's,67395,6
4024,Employee_4024,Engineering,Finance Associate,Male,Mixed,2021-04-08 12:47:05,Senior,ML,Diploma,65554,5
4025,Employee_4025,Finance,Data Analyst,Other,Mixed,2022-06-15 23:13:52,Mid,Excel,PhD,93709,6
4026,Employee_4026,Finance,Data Analyst,Other,Mixed,2024-08-28 17:10:38,Junior,ML,PhD,57597,6
4027,Employee_4027,Engineering,Marketing Exec,Other,Black,2024-08-28 01:52:23,Senior,Leadership,Diploma,28068,4
4028,Employee_4028,Marketing,Marketing Exec,Male,Mixed,2022-12-27 03:04:28,Junior,Cloud,Master's,68579,7
4029,Employee_4029,Finance,Marketing Exec,Female,Black,2020-01-12 03:14:04,Mid,JavaScript,Master's,25545,9
4030,Employee_4030,Engineering,Software Engineer,Male,Black,2020-07-31 07:42:01,Mid,JavaScript,PhD,114152,7
4031,Employee_4031,Engineering,Software Engineer,Male,Asian,2023-12-27 11:02:11,Mid,Leadership,Diploma,36478,6
4032,Employee_4032,Finance,Data Analyst,Female,White,2019-12-22 22:44:36,Junior,JavaScript,PhD,94599,3
4033,Employee_4033,Sales,Marketing Exec,Non-Binary,Hispanic,2020-08-14 22:26:53,Lead,Excel,Master's,82091,6
4034,Employee_4034,Engineering,Sales Rep,Male,Hispanic,2022-04-28 02:38:50,Junior,Communication,PhD,47888,8
4035,Employee_4035,Sales,Sales Rep,Other,Asian,2018-07-28 15:58:39,Junior,Leadership,PhD,76946,8
4036,Employee_4036,Operations,Software Engineer,Non-Binary,Asian,2024-09-21 02:29:09,Senior,Python,PhD,149215,4
4037,Employee_4037,Finance,Data Analyst,Non-Binary,Mixed,2023-09-05 22:26:46,Senior,Cloud,Master's,65005,5
4038,Employee_4038,Sales,HR Manager,Female,Mixed,2020-10-31 09:38:05,Lead,Communication,Master's,121079,4
4039,Employee_4039,Marketing,Sales Rep,Non-Binary,Mixed,2024-08-16 10:55:37,Mid,Excel,Diploma,66993,2
4040,Employee_4040,Operations,Marketing Exec,Other,Black,2018-09-20 14:48:18,Mid,Cloud,Bachelor's,90314,5
4041,Employee_4041,Marketing,Software Engineer,Non-Binary,Black,2018-02-18 18:42:57,Junior,ML,Master's,29311,1
4042,Employee_4042,Sales,Data Analyst,Other,Mixed,2020-03-04 11:05:12,Mid,Python,Bachelor's,131235,2
4043,Employee_4043,Finance,Marketing Exec,Female,Black,2024-03-20 06:23:57,Lead,Leadership,PhD,131377,7
4044,Employee_4044,HR,Data Analyst,Non-Binary,Asian,2022-02-27 10:25:44,Mid,JavaScript,Bachelor's,148723,5
4045,Employee_4045,Engineering,HR Manager,Male,Mixed,2023-07-28 19:52:30,Senior,Leadership,Diploma,105062,8
4046,Employee_4046,Operations,Sales Rep,Female,Hispanic,2019-12-03 06:43:15,Mid,ML,PhD,114696,6
4047,Employee_4047,Finance,Data Analyst,Female,Hispanic,2020-05-02 07:36:10,Junior,Leadership,Diploma,72322,8
4048,Employee_4048,Engineering,Data Analyst,Other,Other,2018-05-31 17:06:10,Senior,Cloud,Bachelor's,124736,2
4049,Employee_4049,Sales,HR Manager,Female,Black,2022-05-22 07:27:53,Lead,Communication,PhD,147057,8
4050,Employee_4050,HR,Finance Associate,Male,Hispanic,2021-03-16 10:05:21,Junior,Python,Master's,38692,9
4051,Employee_4051,Marketing,Marketing Exec,Non-Binary,Mixed,2023-03-14 20:01:19,Junior,JavaScript,Bachelor's,59008,8
4052,Employee_4052,Finance,HR Manager,Non-Binary,Hispanic,2021-07-05 10:32:35,Senior,Python,Bachelor's,59591,7
4053,Employee_4053,Finance,Sales Rep,Non-Binary,Asian,2021-03-20 01:38:25,Junior,Communication,PhD,102929,8
4054,Employee_4054,Sales,HR Manager,Other,Black,2021-06-19 14:53:15,Mid,Excel,PhD,129503,2
4055,Employee_4055,HR,Sales Rep,Male,Hispanic,2020-02-13 00:14:33,Mid,Communication,Diploma,77377,6
4056,Employee_4056,Marketing,Marketing Exec,Other,Black,2024-09-01 23:46:50,Senior,Excel,Master's,101867,7
4057,Employee_4057,Finance,Sales Rep,Non-Binary,Asian,2024-07-07 16:33:45,Mid,JavaScript,Bachelor's,44912,9
4058,Employee_4058,Sales,Data Analyst,Non-Binary,Hispanic,2019-09-20 01:28:32,Junior,Communication,Master's,82242,3
4059,Employee_4059,Engineering,Software Engineer,Male,Other,2022-11-27 22:27:27,Senior,Communication,Master's,114800,6
4060,Employee_4060,Sales,Marketing Exec,Other,Mixed,2020-06-08 16:28:20,Senior,Leadership,Master's,116627,8
4061,Employee_4061,HR,HR Manager,Male,White,2023-12-28 08:31:04,Lead,Communication,PhD,87041,4
4062,Employee_4062,Finance,Data Analyst,Non-Binary,Hispanic,2020-07-20 12:25:52,Junior,Communication,Master's,83378,5
4063,Employee_4063,Sales,Sales Rep,Male,Asian,2020-12-07 16:03:47,Junior,Excel,Diploma,84828,2
4064,Employee_4064,Marketing,Finance Associate,Male,Other,2019-04-15 23:09:46,Lead,Excel,Master's,51213,7
4065,Employee_4065,Operations,Data Analyst,Other,Other,2023-02-28 10:54:22,Lead,ML,PhD,85191,8
4066,Employee_4066,Finance,Software Engineer,Other,White,2022-04-26 16:51:48,Junior,Leadership,PhD,64610,6
4067,Employee_4067,Marketing,Data Analyst,Male,Other,2019-04-30 12:08:01,Lead,JavaScript,Master's,144197,9
4068,Employee_4068,HR,Software Engineer,Female,Hispanic,2022-03-09 11:04:12,Senior,JavaScript,Diploma,103054,3
4069,Employee_4069,Marketing,Finance Associate,Female,Black,2024-08-26 07:57:24,Senior,Excel,Bachelor's,72240,9
4070,Employee_4070,Marketing,Finance Associate,Other,Asian,2022-06-02 15:00:16,Junior,ML,Bachelor's,79794,9
4071,Employee_4071,HR,Data Analyst,Non-Binary,Hispanic,2020-12-16 00:46:52,Senior,ML,Diploma,135422,9
4072,Employee_4072,Operations,Marketing Exec,Non-Binary,Asian,2022-05-12 04:01:18,Junior,Communication,PhD,76600,6
4073,Employee_4073,Sales,Marketing Exec,Other,Mixed,2023-02-11 17:39:42,Lead,ML,Master's,119047,9
4074,Employee_4074,Engineering,Marketing Exec,Other,White,2022-05-21 02:49:22,Mid,JavaScript,Bachelor's,60594,7
4075,Employee_4075,Operations,Sales Rep,Male,White,2018-03-02 10:40:13,Senior,Python,Bachelor's,95200,8
4076,Employee_4076,Engineering,Sales Rep,Non-Binary,Mixed,2022-09-11 10:33:15,Senior,Excel,Master's,42365,8
4077,Employee_4077,Engineering,Finance Associate,Female,White,2022-10-31 01:09:53,Lead,Leadership,Bachelor's,109017,8
4078,Employee_4078,Engineering,Software Engineer,Other,White,2019-11-05 18:15:22,Senior,Communication,Bachelor's,49569,3
4079,Employee_4079,Finance,Sales Rep,Other,Other,2018-09-24 10:04:35,Junior,Leadership,PhD,136071,6
4080,Employee_4080,Operations,Sales Rep,Non-Binary,Mixed,2020-06-23 11:31:12,Senior,ML,Bachelor's,142320,7
4081,Employee_4081,Marketing,HR Manager,Non-Binary,Black,2022-03-04 17:55:28,Lead,Leadership,Bachelor's,93432,4
4082,Employee_4082,Finance,Data Analyst,Female,Other,2022-11-17 01:07:03,Junior,Excel,PhD,60892,4
4083,Employee_4083,HR,Sales Rep,Other,White,2019-12-31 20:33:08,Senior,Leadership,Bachelor's,78848,7
4084,Employee_4084,HR,Sales Rep,Female,Black,2019-09-08 19:20:48,Senior,Excel,PhD,116899,2
4085,Employee_4085,Engineering,Software Engineer,Male,Asian,2021-02-03 22:00:49,Senior,Excel,Master's,115319,8
4086,Employee_4086,Finance,HR Manager,Male,Asian,2023-12-31 14:39:50,Senior,JavaScript,Bachelor's,137749,6
4087,Employee_4087,Sales,Finance Associate,Other,White,2023-05-02 22:51:14,Mid,Communication,Bachelor's,44168,9
4088,Employee_4088,Sales,HR Manager,Male,Asian,2023-12-28 12:23:43,Mid,Python,Diploma,46953,5
4089,Employee_4089,Finance,Finance Associate,Non-Binary,Mixed,2019-08-20 13:43:10,Lead,Communication,Diploma,62034,1
4090,Employee_4090,HR,Finance Associate,Non-Binary,White,2022-06-05 07:30:56,Mid,Cloud,Diploma,40142,7
4091,Employee_4091,Marketing,Sales Rep,Non-Binary,Mixed,2024-01-03 04:30:41,Lead,ML,PhD,79313,4
4092,Employee_4092,Operations,Sales Rep,Female,Black,2018-03-27 00:51:34,Junior,Cloud,Bachelor's,66675,4
4093,Employee_4093,Operations,Sales Rep,Non-Binary,Hispanic,2020-03-31 15:40:23,Mid,Communication,Bachelor's,77202,3
4094,Employee_4094,Engineering,Software Engineer,Female,Hispanic,2022-03-20 06:35:00,Junior,JavaScript,Diploma,103753,5
4095,Employee_4095,Engineering,Marketing Exec,Other,Other,2020-10-15 03:57:16,Mid,Python,PhD,127040,6
4096,Employee_4096,Engineering,Marketing Exec,Other,White,2018-12-27 15:24:43,Lead,Leadership,Diploma,107509,3
4097,Employee_4097,HR,Software Engineer,Non-Binary,Mixed,2021-11-17 13:33:33,Junior,Communication,Bachelor's,60720,8
4098,Employee_4098,HR,Data Analyst,Non-Binary,Hispanic,2024-10-12 01:35:31,Senior,ML,PhD,50978,2
4099,Employee_4099,Sales,Finance Associate,Other,White,2023-01-07 07:59:15,Senior,Communication,Diploma,84101,7
4100,Employee_4100,Operations,Data Analyst,Female,Other,2021-08-11 08:45:40,Mid,Leadership,Bachelor's,49060,1
4101,Employee_4101,Sales,Finance Associate,Female,Hispanic,2023-08-05 23:34:30,Junior,JavaScript,Diploma,114995,9
4102,Employee_4102,Sales,Sales Rep,Female,Other,2022-03-15 23:19:57,Lead,Leadership,Master's,27825,9
4103,Employee_4103,Engineering,Finance Associate,Male,Hispanic,2021-05-06 01:07:40,Lead,Leadership,PhD,25215,5
4104,Employee_4104,Sales,Sales Rep,Male,Asian,2024-05-26 03:19:18,Senior,Leadership,Master's,36937,2
4105,Employee_4105,Finance,Marketing Exec,Non-Binary,White,2021-10-30 22:50:40,Senior,Excel,Master's,25587,6
4106,Employee_4106,Sales,Marketing Exec,Non-Binary,Other,2019-11-12 10:48:52,Mid,JavaScript,PhD,27585,5
4107,Employee_4107,Marketing,Finance Associate,Other,Other,2022-07-06 07:08:54,Lead,JavaScript,Master's,92551,4
4108,Employee_4108,HR,Sales Rep,Non-Binary,Hispanic,2022-01-24 03:04:11,Junior,JavaScript,Diploma,136138,2
4109,Employee_4109,Sales,Marketing Exec,Other,Other,2019-05-21 16:54:27,Senior,Python,Bachelor's,125428,5
4110,Employee_4110,Engineering,Marketing Exec,Male,White,2018-11-19 10:41:42,Junior,Cloud,PhD,87162,8
4111,Employee_4111,Engineering,Sales Rep,Non-Binary,Asian,2023-10-24 14:47:19,Lead,Communication,Diploma,123231,2
4112,Employee_4112,HR,HR Manager,Female,White,2019-03-20 01:42:38,Junior,ML,Bachelor's,143732,7
4113,Employee_4113,Operations,HR Manager,Other,Asian,2021-10-30 18:18:09,Lead,Excel,Master's,98527,3
4114,Employee_4114,Operations,Sales Rep,Female,Hispanic,2019-09-21 21:28:33,Lead,Leadership,PhD,44413,6
4115,Employee_4115,Operations,Finance Associate,Male,Other,2021-12-13 20:21:56,Junior,Leadership,Master's,95703,4
4116,Employee_4116,Operations,Marketing Exec,Female,Other,2022-06-23 10:12:18,Junior,Excel,Bachelor's,126398,6
4117,Employee_4117,Finance,HR Manager,Female,Hispanic,2022-04-28 22:43:59,Junior,Cloud,PhD,27112,2
4118,Employee_4118,Engineering,Data Analyst,Non-Binary,Hispanic,2020-08-24 22:48:35,Lead,Python,Diploma,88980,5
4119,Employee_4119,Operations,Finance Associate,Female,Asian,2018-10-14 18:25:50,Mid,Leadership,Master's,52366,2
4120,Employee_4120,Operations,Finance Associate,Female,Black,2019-08-22 00:42:24,Lead,ML,Diploma,69532,8
4121,Employee_4121,Sales,Data Analyst,Male,Asian,2018-07-03 02:12:58,Lead,Cloud,Diploma,114460,9
4122,Employee_4122,Marketing,Finance Associate,Female,Asian,2018-11-17 20:43:15,Mid,Excel,Diploma,127113,8
4123,Employee_4123,Marketing,Marketing Exec,Other,Other,2020-12-05 08:08:58,Senior,Leadership,PhD,129588,1
